date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-01-01 00:00:00,26.8,24.7,29.1,0.5,,,6.4,,1015.7,
2020-01-02 00:00:00,27.9,25,31.5,0.5,,,11.1,,1015.9,
2020-01-03 00:00:00,27.3,23.9,32.2,0,,,12,,1014.9,
2020-01-04 00:00:00,27.2,23.8,32.3,,,,10.1,,1013.2,
2020-01-05 00:00:00,27.9,24.2,31.2,0,,,14.6,,1013.6,
2020-01-06 00:00:00,28.1,26,32.4,,,,13.2,,1013.4,
2020-01-07 00:00:00,27.3,24.9,31,,,,8.8,,1013.1,
2020-01-08 00:00:00,27.2,23.6,31.4,,,,9.8,,1012.3,
2020-01-09 00:00:00,27.5,23.8,31,,,,9.1,,1012.1,
2020-01-10 00:00:00,26.7,23.3,29.5,,,,8.3,,1010.5,
2020-01-11 00:00:00,27.9,23.7,31.8,0,,,8.5,,1009.9,
2020-01-12 00:00:00,27.3,23.4,31.1,,,,6.3,,1009.5,
2020-01-13 00:00:00,26.8,25,29.5,,,,8.4,,1009.6,
2020-01-14 00:00:00,27.1,24,30.4,0,,,7.8,,1011.4,
2020-01-15 00:00:00,27.2,24,30.8,,,,8.3,,1012.7,
2020-01-16 00:00:00,28.3,24.1,32.5,,,,7.5,,1012.3,
2020-01-17 00:00:00,28.1,24.9,31.5,,,,6.6,,1012.3,
2020-01-18 00:00:00,27.5,25.9,31.2,,,,8.6,,1012.3,
2020-01-19 00:00:00,27.1,25,31.2,,,,8,,1013.8,
2020-01-20 00:00:00,26.9,24,30.5,,,,10.5,,1015.3,
2020-01-21 00:00:00,26.8,23.4,31.3,,,,13.8,,1017.1,
2020-01-22 00:00:00,27,22.4,31.8,,,,14,,1016.4,
2020-01-23 00:00:00,27.9,22.8,31.6,,,,12.6,,1014.8,
2020-01-24 00:00:00,25.8,25,28,,,,6.4,,1013.8,
2020-01-25 00:00:00,27.1,23.5,30.1,,,,7.2,,1012.3,
2020-01-26 00:00:00,27.7,24.8,31.8,0,,,9.8,,1010.4,
2020-01-27 00:00:00,27.7,25.9,32.2,,,,11.2,,1010.7,
2020-01-28 00:00:00,27.2,24,32.8,,,,8.4,,1011.2,
2020-01-29 00:00:00,26.9,23.2,31,,,,10.7,,1011.7,
2020-01-30 00:00:00,26.6,24,30.3,,,,16.6,,1011.7,
2020-01-31 00:00:00,25.5,22,29,,,,9.4,,1013.7,
2020-02-01 00:00:00,25.8,22.6,30.9,0,,,11.5,,1015.3,
2020-02-02 00:00:00,25.1,21.3,28.5,,,,9.2,,1016,
2020-02-03 00:00:00,24.2,23,28.4,0,,,10.4,,1016.1,
2020-02-04 00:00:00,26.5,20.2,30.9,,,,8.3,,1014.4,
2020-02-05 00:00:00,27.7,21.9,32.1,,,,9,,1012.9,
2020-02-06 00:00:00,27.3,24.7,30.4,,,,7.9,,1013,
2020-02-07 00:00:00,26.3,25,29.5,0,,,7.2,,1013.5,
2020-02-08 00:00:00,27.2,24.4,31.8,22.6,,,9.2,,1014.3,
2020-02-09 00:00:00,26.6,25,29.3,2,,,9.4,,1015.1,
2020-02-10 00:00:00,26,24,29.9,0,,,13.3,,1016,
2020-02-11 00:00:00,25.9,23,31.1,,,,13.4,,1017.4,
2020-02-12 00:00:00,26.9,20.6,31.4,,,,10.8,,1016.5,
2020-02-13 00:00:00,25.9,22.5,29.6,,,,8.6,,1015.3,
2020-02-14 00:00:00,28.2,22.6,32.2,,,,11.6,,1013.2,
2020-02-15 00:00:00,27.8,25,32.1,,,,13.6,,1013.6,
2020-02-16 00:00:00,28.2,23.3,33,,,,8.1,,1014.1,
2020-02-17 00:00:00,27.1,23.4,31.3,,,,8,,1015,
2020-02-18 00:00:00,27,25,31.9,0,,,12,,1015.4,
2020-02-19 00:00:00,26.7,23,31.9,,,,13.3,,1016.3,
2020-02-20 00:00:00,26.6,22.5,30.4,,,,14.7,,1017.2,
2020-02-21 00:00:00,27.4,22.1,32.8,,,,15.4,,1017.6,
2020-02-22 00:00:00,27.6,22.7,33.1,,,,12.8,,1018,
2020-02-23 00:00:00,27.8,23.2,32.2,,,,11.5,,1016.2,
2020-02-24 00:00:00,27.8,24.3,32.2,,,,11.4,,1014.8,
2020-02-25 00:00:00,27.4,24.9,32,0,,,12.5,,1013.6,
2020-02-26 00:00:00,27.3,22.6,32.5,,,,8.7,,1013.5,
2020-02-27 00:00:00,27.8,23.7,33.1,0,,,12.7,,1013.3,
2020-02-28 00:00:00,28.2,23.1,33.6,,,,11.7,,1012.8,
2020-02-29 00:00:00,28.4,25.3,32.8,,,,13.6,,1012.3,
2020-03-01 00:00:00,27.7,25.6,32.5,,,,12.3,,1012.1,
2020-03-02 00:00:00,28.1,22.7,32.7,,,,14.7,,1012.5,
2020-03-03 00:00:00,27.9,23,33.2,,,,13.9,,1013,
2020-03-04 00:00:00,27.6,23.5,31.7,,,,12.3,,1012.4,
2020-03-05 00:00:00,28.2,23.6,33.1,,,,8.6,,1012,
2020-03-06 00:00:00,29,24.5,33.7,,,,8.8,,1012,
2020-03-07 00:00:00,29.5,24.9,35,,,,8.9,,1011.7,
2020-03-08 00:00:00,30.2,26.4,35.5,,,,8.8,,1010.5,
2020-03-09 00:00:00,29.8,27.2,35.3,0,,,11.4,,1009.7,
2020-03-10 00:00:00,29.4,27,33.7,,,,9.4,,1011.1,
2020-03-11 00:00:00,29.6,24.6,33,,,,11,,1013,
2020-03-12 00:00:00,29.3,26.8,33.6,,,,16,,1014.1,
2020-03-13 00:00:00,29.5,24.6,34,,,,9.4,,1014.6,
2020-03-14 00:00:00,28.8,25.2,34.2,,,,8.8,,1012.4,
2020-03-15 00:00:00,29,26.1,33.5,,,,9.2,,1012.9,
2020-03-16 00:00:00,27.6,26.9,30.1,,,,11.3,,1014,
2020-03-17 00:00:00,27.7,25.6,32,,,,12.9,,1014.7,
2020-03-18 00:00:00,28.2,25.9,33.1,,,,12.4,,1013.3,
2020-03-19 00:00:00,29.2,23.3,33.7,,,,10,,1012.7,
2020-03-20 00:00:00,29.6,26,34.2,,,,9.9,,1012.8,
2020-03-21 00:00:00,30.3,24.4,35,,,,11.9,,1013.2,
2020-03-22 00:00:00,30.2,27,35.2,,,,11.8,,1012.5,
2020-03-23 00:00:00,29.5,26.4,34.5,,,,13.1,,1011.8,
2020-03-24 00:00:00,29.4,24.4,34.3,,,,12.8,,1011.4,
2020-03-25 00:00:00,28.8,26,33.5,,,,15.8,,1011.2,
2020-03-26 00:00:00,29.7,24.6,34.3,,,,12.2,,1012.4,
2020-03-27 00:00:00,30.1,25.4,34.1,,,,13.3,,1012.1,
2020-03-28 00:00:00,30.3,25.5,35,,,,12.2,,1010.8,
2020-03-29 00:00:00,30.3,26,34.6,,,,12.1,,1010.6,
2020-03-30 00:00:00,30.1,27.5,34.5,,,,13.4,,1010.5,
2020-03-31 00:00:00,30.3,25,35.4,,,,10.4,,1011.3,
2020-04-01 00:00:00,30.6,24.7,35,,,,10.8,,1011.3,
2020-04-02 00:00:00,29.4,26,34.2,,,,14,,1012.5,
2020-04-03 00:00:00,29.8,23.4,34.9,,,,11.9,,1012.9,
2020-04-04 00:00:00,29.4,23.8,34.6,,,,12,,1012.7,
2020-04-05 00:00:00,29.6,23.2,34.4,,,,13.6,,1012.5,
2020-04-06 00:00:00,30.3,24.4,35,,,,12.1,,1011.4,
2020-04-07 00:00:00,30.3,25.8,35.3,,,,9.8,,1010.3,
2020-04-08 00:00:00,30.3,27.8,35.6,0,,,10.9,,1010.9,
2020-04-09 00:00:00,29.8,26.8,34.5,,,,7.9,,1012.7,
2020-04-10 00:00:00,29.7,25.7,34.3,,,,11.2,,1013.6,
2020-04-11 00:00:00,30.1,25.9,33.5,,,,10.7,,1012.1,
2020-04-12 00:00:00,29,27.2,32.6,,,,10.4,,1010.8,
2020-04-13 00:00:00,29.7,26.2,34.1,,,,11.8,,1010.8,
2020-04-14 00:00:00,28.6,27,32.2,0,,,12.6,,1012.3,
2020-04-15 00:00:00,29.8,24.9,35.1,,,,10.6,,1012.2,
2020-04-16 00:00:00,30.4,26.1,36.2,,,,6.6,,1011.5,
2020-04-17 00:00:00,30.4,27.2,35.2,,,,11.6,,1012.3,
2020-04-18 00:00:00,30.8,28,36.1,,,,11.5,,1012.5,
2020-04-19 00:00:00,30.9,27.8,36,,,,12.8,,1011.8,
2020-04-20 00:00:00,31.2,25.9,36.1,,,,11.5,,1011.7,
2020-04-21 00:00:00,31.3,28,36.2,,,,12.9,,1011.1,
2020-04-22 00:00:00,31.7,27.6,35.7,,,,11.7,,1010.6,
2020-04-23 00:00:00,31.1,28.8,35.7,,,,12.4,,1010.9,
2020-04-24 00:00:00,31.2,28,35.5,,,,14.5,,1010.4,
2020-04-25 00:00:00,31.2,26.1,36,,,,11,,1010.8,
2020-04-26 00:00:00,30.7,28,35,,,,11.7,,1011.4,
2020-04-27 00:00:00,30.4,26.9,34,,,,10.3,,1011.4,
2020-04-28 00:00:00,30.7,28,35.4,,,,12.8,,1011.1,
2020-04-29 00:00:00,30.9,26,35.4,,,,11.6,,1011.3,
2020-04-30 00:00:00,30.8,28,35.2,,,,13.3,,1011.5,
2020-05-01 00:00:00,30.8,26.3,35,,,,11.6,,1010,
2020-05-02 00:00:00,31.4,26,36.4,,,,10.7,,1009.3,
2020-05-03 00:00:00,30.1,28,32.5,0,,,9.2,,1009.5,
2020-05-04 00:00:00,32.4,27.3,37,0,,,10.2,,1009.5,
2020-05-05 00:00:00,32.4,28.9,37.4,,,,11.9,,1009.4,
2020-05-06 00:00:00,31.3,26.6,37,,,,12,,1009.3,
2020-05-07 00:00:00,31.8,27.7,35.8,,,,10.2,,1009.3,
2020-05-08 00:00:00,32.6,29.5,37.1,,,,10.9,,1008.9,
2020-05-09 00:00:00,30.8,26.1,36.4,,,,9.9,,1009.1,
2020-05-10 00:00:00,31.1,26,36,0,,,6.8,,1009.2,
2020-05-11 00:00:00,32.2,25.3,36.6,6.6,,,8.8,,1008.9,
2020-05-12 00:00:00,32.1,28.3,36.8,0,,,8,,1009,
2020-05-13 00:00:00,32.2,28.4,36.8,,,,8.3,,1009.3,
2020-05-14 00:00:00,29.6,27.2,33.1,0,,,9,,1008.5,
2020-05-15 00:00:00,26.5,25,29.7,0,,,16.3,,1005.8,
2020-05-16 00:00:00,29.4,25.2,33.6,65.5,,,8.4,,1007,
2020-05-17 00:00:00,31.1,26.4,35.3,0,,,9,,1006.4,
2020-05-18 00:00:00,30.4,28,34.1,0,,,6.4,,1006.9,
2020-05-19 00:00:00,28.9,27.3,32.8,0,,,5,,1007.9,
2020-05-20 00:00:00,31.1,25.7,35,8.4,,,7.7,,1008.6,
2020-05-21 00:00:00,31.4,28.2,36.3,0,,,8.4,,1008.6,
2020-05-22 00:00:00,30.6,28.6,35.2,,,,8.4,,1008.3,
2020-05-23 00:00:00,28.3,25.7,33.6,,,,9.6,,1009.9,
2020-05-24 00:00:00,30.2,25.3,33.2,,,,10.3,,1011.1,
2020-05-25 00:00:00,30.7,27.2,34,,,,10,,1011.6,
2020-05-26 00:00:00,29.3,27.7,34.4,0,,,6.8,,1011.2,
2020-05-27 00:00:00,29.9,25,36.2,0,,,8,,1010.7,
2020-05-28 00:00:00,29.4,24.3,35.4,7.9,,,6.3,,1011.4,
2020-05-29 00:00:00,29.6,26.4,36,0,,,7.7,,1011.6,
2020-05-30 00:00:00,30.7,25.4,34.5,24.4,,,7.8,,1012.6,
2020-05-31 00:00:00,31.2,28,35.1,0.5,,,11.5,,1012,
2020-06-01 00:00:00,31.1,26.3,34.8,0,,,9.5,,1011,
2020-06-02 00:00:00,31.3,27,36.1,,,,8.3,,1010.5,
2020-06-03 00:00:00,31.1,28.4,34.4,0,,,9.7,,1010.1,
2020-06-04 00:00:00,31.3,29,34.9,,,,9.6,,1009.7,
2020-06-05 00:00:00,32.2,28.2,36.3,,,,8.1,,1009.4,
2020-06-06 00:00:00,32.1,29,36.7,,,,10.3,,1008.8,
2020-06-07 00:00:00,31.7,27.5,36.5,,,,8.1,,1008.3,
2020-06-08 00:00:00,31.2,28.6,34.8,,,,9.5,,1008.7,
2020-06-09 00:00:00,31.2,27.1,36.5,,,,9.3,,1009.1,
2020-06-10 00:00:00,27.9,26.8,32,,,,6.9,,1008.7,
2020-06-11 00:00:00,27.3,25,31.8,8.9,,,8.6,,1005.8,
2020-06-12 00:00:00,27.9,25,31.1,,,,10.5,,1005.9,
2020-06-13 00:00:00,30.4,25.7,34.2,,,,8.7,,1008.6,
2020-06-14 00:00:00,30.1,27.7,34.8,0,,,10.5,,1011.4,
2020-06-15 00:00:00,29.3,26.7,33.2,0,,,5.5,,1011.8,
2020-06-16 00:00:00,31.1,26.9,35,0,,,9.1,,1009.6,
2020-06-17 00:00:00,31,28,35.9,,,,10.6,,1008.9,
2020-06-18 00:00:00,31.1,27.4,35,,,,7.2,,1009.1,
2020-06-19 00:00:00,27.6,26,31,0,,,8.2,,1009.8,
2020-06-20 00:00:00,28.8,25.5,33.6,11.4,,,5.4,,1009.8,
2020-06-21 00:00:00,29.6,26.4,35.5,0,,,5.5,,1008.2,
2020-06-22 00:00:00,30.9,25.3,36.2,6.1,,,6.8,,1007.9,
2020-06-23 00:00:00,30.7,25.6,36.4,16,,,8.8,,1008.7,
2020-06-24 00:00:00,30.4,28,35.6,0,,,7.9,,1008.7,
2020-06-25 00:00:00,30.6,27,35.4,8.4,,,8.6,,1008.5,
2020-06-26 00:00:00,30.1,27,34.4,0,,,10.6,,1009.3,
2020-06-27 00:00:00,29.5,25.8,33.3,1,,,9.6,,1009.2,
2020-06-28 00:00:00,27.4,25.9,31.7,4.1,,,6.7,,1009.6,
2020-06-29 00:00:00,28.9,25.7,32.5,4.1,,,9.6,,1009.4,
2020-06-30 00:00:00,29.3,27,33,2.5,,,12.6,,1009.3,
2020-07-01 00:00:00,30.8,26,33,0,,,10.1,,1008.4,
2020-07-02 00:00:00,32.4,27.1,34,,,,7.6,,1008.4,
2020-07-03 00:00:00,31.6,27.2,35,,,,9.7,,1009.6,
2020-07-04 00:00:00,28.8,24,34,,,,6.8,,1010.2,
2020-07-05 00:00:00,30.4,26.5,34,,,,7.6,,1009.1,
2020-07-06 00:00:00,31.3,26.8,35,,,,7.2,,1009.4,
2020-07-07 00:00:00,32.2,27.3,35,,,,9,,1010.2,
2020-07-08 00:00:00,31.4,28,35,,,,7.2,,1008.4,
2020-07-09 00:00:00,31.9,27.9,36,,,,7.3,,1007.1,
2020-07-10 00:00:00,31.4,27.8,37,,,,7,,1008.4,
2020-07-11 00:00:00,30.1,26.9,34,,,,8,,1009.1,
2020-07-12 00:00:00,30,26.6,32,,,,8.9,,1008.4,
2020-07-13 00:00:00,26.5,24,28,,,,6.5,,1008.5,
2020-07-14 00:00:00,31,25,33,,,,9.6,,1008.8,
2020-07-15 00:00:00,29.8,27.2,32.7,,,,7.5,,1009.1,
2020-07-16 00:00:00,30.1,27.2,33.3,,,,8.1,,1009.1,
2020-07-17 00:00:00,30.6,27.4,35,,,,9.3,,1009.7,
2020-07-18 00:00:00,31.2,27,35,,,,12.3,,1009.3,
2020-07-19 00:00:00,30.1,27,33,,,,10.3,,1008.7,
2020-07-20 00:00:00,29.6,26.9,34,,,,10.3,,1009.3,
2020-07-21 00:00:00,27.9,24,33,,,,8,,1009.7,
2020-07-22 00:00:00,29.5,25,32,,,,7.9,,1008.7,
2020-07-23 00:00:00,29.9,28,34,,,,9.7,,1008.6,
2020-07-24 00:00:00,29.4,26,32,,,,8,,1008.9,
2020-07-25 00:00:00,28.7,26,33,,,,8.9,,1008.6,
2020-07-26 00:00:00,28.7,25,33,,,,7.3,,1008.6,
2020-07-27 00:00:00,28.9,24,34,,,,6.4,,1007.9,
2020-07-28 00:00:00,28.3,26,30,,,,6,,1007.3,
2020-07-29 00:00:00,26.3,25,29,,,,4.7,,1005.2,
2020-07-30 00:00:00,27.4,25,31,,,,5,,1005,
2020-07-31 00:00:00,27.6,25.9,31,,,,6.6,,1006.5,
2020-08-01 00:00:00,26.6,25,31,,,,6.2,,1008.8,
2020-08-02 00:00:00,27.8,26,30.1,,,,4.9,,1009.2,
2020-08-03 00:00:00,29.3,26,33,,,,7.2,,1007.9,
2020-08-04 00:00:00,29.5,26,34,,,,8.7,,1007.5,
2020-08-05 00:00:00,29.5,26,33,,,,11.3,,1008.2,
2020-08-06 00:00:00,28.3,26,32,,,,7.5,,1008.5,
2020-08-07 00:00:00,27.1,26,31,,,,8.6,,1007.2,
2020-08-08 00:00:00,27.2,25,29,,,,5.8,,1005.6,
2020-08-09 00:00:00,26.4,24,30,,,,9.2,,1006.5,
2020-08-10 00:00:00,27.7,25,30,,,,7.6,,1009.6,
2020-08-11 00:00:00,28.6,26,33,,,,6.1,,1011.3,
2020-08-12 00:00:00,29.2,27,32,,,,8.4,,1011.8,
2020-08-13 00:00:00,28.2,26,32,,,,7.6,,1010.8,
2020-08-14 00:00:00,27.6,25,31,,,,12,,1009.4,
2020-08-15 00:00:00,27.4,25,30,,,,6.6,,1008.4,
2020-08-16 00:00:00,27.4,26,30,,,,6.2,,1008,
2020-08-17 00:00:00,28.3,25,31,,,,8.2,,1007.5,
2020-08-18 00:00:00,28.4,27,32,,,,7.4,,1007.2,
2020-08-19 00:00:00,26.9,25,30,,,,6.9,,1007.1,
2020-08-20 00:00:00,27.2,25,30,,,,7.3,,1008.1,
2020-08-21 00:00:00,27.5,26,29,,,,6.6,,1009.7,
2020-08-22 00:00:00,29.2,26,32,,,,9,,1010.2,
2020-08-23 00:00:00,29.6,27,32,,,,12.3,,1010.2,
2020-08-24 00:00:00,29.4,27,32,,,,14.6,,1010,
2020-08-25 00:00:00,29.9,26,32,,,,16.1,,1008.8,
2020-08-26 00:00:00,29.7,28,32,,,,17.3,,1008,
2020-08-27 00:00:00,29.7,27,32,,,,15.4,,1007.4,
2020-08-28 00:00:00,29.9,27,31,,,,13.1,,1007,
2020-08-29 00:00:00,30.1,28,32,,,,14.1,,1006.1,
2020-08-30 00:00:00,28.5,28,31,,,,18.9,,1005.4,
2020-08-31 00:00:00,28.6,26,31,,,,15.2,,1006.1,
2020-09-01 00:00:00,28.7,27,32,,,,13.2,,1007.4,
2020-09-02 00:00:00,29.4,27,32,,,,11.4,,1008.7,
2020-09-03 00:00:00,30.1,27,33,,,,9.3,,1009.7,
2020-09-04 00:00:00,29.9,28,33,,,,12,,1008.7,
2020-09-05 00:00:00,30.5,27,33,,,,12.5,,1006.5,
2020-09-06 00:00:00,29.9,28,32,,,,12.7,,1006.4,
2020-09-07 00:00:00,29.1,27,33,,,,10,,1008.6,
2020-09-08 00:00:00,30.7,26.3,35.2,0,,,8.5,,1010.6,
2020-09-09 00:00:00,29.2,26.6,33.6,,,,6.9,,1009.3,
2020-09-10 00:00:00,29.7,26.9,34.2,,,,8.3,,1007.8,
2020-09-11 00:00:00,29.2,26.6,33.8,6.6,,,6.1,,1008.2,
2020-09-12 00:00:00,28.3,27,31,6.1,,,5.9,,1009.9,
2020-09-13 00:00:00,30.4,25.8,35.5,0,,,6.7,,1009.2,
2020-09-14 00:00:00,29.3,27,33.6,,,,8,,1007.9,
2020-09-15 00:00:00,27.5,25.4,31,9.9,,,9,,1006.5,
2020-09-16 00:00:00,29.1,25.9,32,19.6,,,11.4,,1005.7,
2020-09-17 00:00:00,27.8,27,30.4,0,,,9.7,,1007.6,
2020-09-18 00:00:00,28.8,26.1,32.8,,,,6.9,,1010.9,
2020-09-19 00:00:00,28.2,23.2,33,0,,,7.3,,1010.9,
2020-09-20 00:00:00,29.3,25.2,33.5,22.6,,,7.4,,1009.2,
2020-09-21 00:00:00,30.6,26.9,35.1,1.5,,,7.3,,1007.9,
2020-09-22 00:00:00,28.8,25,33.9,0,,,7.2,,1008.2,
2020-09-23 00:00:00,28,24.2,32.8,13,,,8.1,,1008.9,
2020-09-24 00:00:00,28.7,26,32.6,2,,,7.1,,1008.7,
2020-09-25 00:00:00,28.1,24.9,31.6,20.6,,,5.1,,1007.3,
2020-09-26 00:00:00,29.2,26.2,34.3,0.5,,,6.3,,1007.9,
2020-09-27 00:00:00,30.2,26.5,35.4,0,,,6.1,,1009.3,
2020-09-28 00:00:00,29.1,26,33,0,,,8.1,,1009.9,
2020-09-29 00:00:00,28.9,25.7,32.7,0,,,10.4,,1008.4,
2020-09-30 00:00:00,29.8,26.3,33,0.5,,,9.8,,1006.3,
2020-10-01 00:00:00,28.8,25.5,33.6,0,,,8.7,,1006.4,
2020-10-02 00:00:00,28.9,24.9,33.3,11.4,,,7,,1008,
2020-10-03 00:00:00,28.7,26,32.2,7.9,,,10.2,,1007.5,
2020-10-04 00:00:00,29.4,25.1,35.2,33,,,7,,1006.2,
2020-10-05 00:00:00,30.2,26,34.6,4.1,,,9.6,,1006.2,
2020-10-06 00:00:00,29.8,27,34.1,0,,,6.6,,1007.2,
2020-10-07 00:00:00,27.4,26,30.7,1.5,,,5.5,,1007.5,
2020-10-08 00:00:00,27.2,25.7,29.4,7.1,,,6.4,,1007.6,
2020-10-09 00:00:00,27.8,25.7,30,1,,,5.3,,1007.9,
2020-10-10 00:00:00,27.3,26,32,0.5,,,6.2,,1007,
2020-10-11 00:00:00,26.8,25,29.6,8.9,,,9.4,,1006.1,
2020-10-12 00:00:00,27.4,25,33,4.6,,,4.3,,1006.9,
2020-10-13 00:00:00,28.6,25.3,34.2,15,,,6.4,,1008.3,
2020-10-14 00:00:00,25.3,24.5,27,12.4,,,6.7,,1008.5,
2020-10-15 00:00:00,27.7,24.7,31.5,42.4,,,10.1,,1007.3,
2020-10-16 00:00:00,29.4,25.1,34,4.6,,,8.4,,1007.9,
2020-10-17 00:00:00,28.1,26,31,0,,,6.8,,1008.6,
2020-10-18 00:00:00,27.3,26,30,4.6,,,4.9,,1009,
2020-10-19 00:00:00,29.4,21.9,33,0,,,6.6,,1007.8,
2020-10-20 00:00:00,26.3,25.3,28.3,0.5,,,8,,1004.2,
2020-10-21 00:00:00,28.2,25.1,32.3,34,,,11.5,,1003.2,
2020-10-22 00:00:00,29,25.7,35,3,,,9.4,,1005.5,
2020-10-23 00:00:00,28,26,31.6,0.5,,,10.3,,1007.2,
2020-10-24 00:00:00,27.6,25.2,31.4,2,,,8.1,,1008.8,
2020-10-25 00:00:00,26.7,25,30.4,22.6,,,10.2,,1007.3,
2020-10-26 00:00:00,27.3,24.9,29.5,32,,,21.5,,1002,
2020-10-27 00:00:00,28.3,26.5,31.3,2,,,12.7,,1007.5,
