id,ts,station_id,lsid,tx_id,temp_last,temp_hi,temp_lo,temp_avg,temp_hi_at,temp_lo_at,hum_last,hum_hi,hum_lo,hum_hi_at,hum_lo_at,heat_index_last,heat_index_hi,heat_index_hi_at,wind_chill_last,wind_chill_lo,wind_chill_lo_at,wet_bulb_last,wet_bulb_hi,wet_bulb_lo,wet_bulb_hi_at,wet_bulb_lo_at,dew_point_last,dew_point_hi,dew_point_lo,dew_point_hi_at,dew_point_lo_at,wind_speed_last,wind_speed_hi,wind_speed_avg,wind_speed_hi_at,wind_dir_last,wind_dir_of_prevail,wind_dir_of_avg,wind_speed_hi_dir,wind_run,rainfall_mm,rainfall_in,rain_rate_hi_mm,rain_rate_hi_in,rain_rate_hi_at,rain_size,rainfall_clicks,rain_rate_hi_clicks,solar_rad_hi,solar_rad_avg,solar_energy,solar_rad_hi_at,uv_index_hi,uv_index_avg,uv_dose,uv_index_hi_at,thw_index_last,thw_index_hi,thw_index_lo,thw_index_hi_at,thw_index_lo_at,thsw_index_last,thsw_index_hi,thsw_index_lo,thsw_index_hi_at,thsw_index_lo_at,wbgt_last,wbgt_hi,wbgt_hi_at,pressure,rssi,reception,packets_received,packets_missed,packets_received_streak,packets_missed_streak,crc_errors,resyncs,freq_error_avg,freq_error_total,trans_battery_volt,trans_battery_flag,supercap_volt_last,solar_volt_last,solar_rad_volt_last,uv_volt_last,spars_volt_last,spars_rpm_last,hdd,cdd,et,arch_int,tz_offset,gnss_fix,gnss_clock,latitude,longitude,elevation,synced_at,data_source
446,1761150600,205011,813260,1,83.4,83.6,83.4,83.5,1761149701,1761150398,79.6,79.7,78.2,1761150391,1761150032,92.7,93.0,1761150193,83.4,83.4,1761150398,78.3,78.4,78.0,1761150409,1761150081,76.4,76.6,76.0,1761150409,1761150081,,9.0,4.79,1761150014,,292,303,292,1.2000000476837158,0.0,0.0,0.0,0.0,1761149719,1,0,0,,,,,,,,,92.7,93.0,92.4,1761150193,1761150081,,,,,,,,,,-88,100.0,351,0,3001,0,0,0,0,-44,2.998,0,1.389,0.023,2.998,3,,,0.0,0.193,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
447,1761151500,205011,813260,1,83.2,83.5,83.2,83.3,1761150675,1761151300,80.2,80.2,79.3,1761151365,1761150647,92.4,92.8,1761150675,83.2,83.2,1761151300,78.3,78.4,78.2,1761151116,1761151300,76.5,76.6,76.3,1761151116,1761151300,,7.94,4.63,1761150716,,315,305,293,1.159999966621399,0.0,0.0,0.0,0.0,1761150611,1,0,0,,,,,,,,,92.4,92.8,92.3,1761150675,1761151300,,,,,,,,,,-88,100.0,351,0,3352,0,0,0,0,-34,2.998,0,1.33,0.023,2.998,3,,,0.0,0.191,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
448,1761152400,205011,813260,1,83.1,83.3,83.0,83.1,1761151669,1761152079,80.2,80.2,79.5,1761152390,1761151775,92.1,92.5,1761151669,83.1,83.0,1761152079,78.2,78.3,77.9,1761151505,1761152079,76.4,76.5,76.1,1761151505,1761152079,,7.31,4.23,1761151675,,292,302,300,1.059999942779541,0.0,0.0,0.0,0.0,1761151503,1,0,0,,,,,,,,,92.1,92.5,91.7,1761151669,1761152079,,,,,,,,,,-88,100.0,352,0,3704,0,0,0,0,-4,2.998,0,1.269,0.023,2.998,3,,,0.0,0.189,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
449,1761153300,205011,813260,1,82.7,83.1,82.7,82.9,1761152400,1761153002,81.3,81.3,80.3,1761153261,1761152441,91.5,92.1,1761152400,82.7,82.7,1761153002,78.1,78.2,78.0,1761152653,1761152530,76.4,76.5,76.2,1761152653,1761152530,,5.56,3.42,1761152910,,315,314,352,0.8500000238418579,0.0,0.0,0.0,0.0,1761152405,1,0,0,,,,,,,,,91.5,92.1,91.4,1761152400,1761153002,,,,,,,,,,-88,100.0,351,0,4055,0,0,0,0,-25,2.998,0,1.204,0.023,2.998,3,,,0.0,0.186,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
450,1761154200,205011,813260,1,82.6,82.8,82.6,82.7,1761153320,1761153996,82.6,82.6,81.4,1761154030,1761153312,91.6,91.9,1761154058,82.6,82.6,1761153996,78.3,78.4,78.1,1761154058,1761153302,76.7,76.9,76.4,1761154058,1761153302,,5.31,1.87,1761153725,,315,322,339,0.4699999988079071,0.0,0.0,0.0,0.0,1761153307,1,0,0,,,,,,,,,91.6,91.9,91.5,1761154058,1761153302,,,,,,,,,,-88,100.0,351,0,4406,0,0,0,0,-5,2.998,0,1.14,0.023,2.998,3,,,0.0,0.184,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
451,1761155100,205011,813260,1,82.4,82.6,82.4,82.5,1761154201,1761154939,82.6,82.8,82.1,1761155003,1761154542,91.2,91.7,1761154201,82.4,82.4,1761154939,78.1,78.3,78.1,1761154201,1761154632,76.6,76.8,76.5,1761154201,1761154632,,3.31,1.52,1761154270,,22,5,320,0.3799999952316284,0.0,0.0,0.0,0.0,1761154209,1,0,0,,,,,,,,,91.2,91.7,91.1,1761154201,1761154939,,,,,,,,,,-88,100.0,351,0,4757,0,0,0,0,-3,2.998,0,1.07,0.023,2.998,3,,,0.0,0.183,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
452,1761156000,205011,813260,1,82.1,82.4,82.1,82.2,1761155103,1761155708,84.2,84.2,82.6,1761155977,1761155260,90.9,91.2,1761155237,82.1,82.1,1761155708,78.3,78.3,78.0,1761155780,1761155267,76.9,76.9,76.5,1761155841,1761155267,,3.94,1.95,1761155326,,45,39,359,0.49000000953674316,0.0,0.0,0.0,0.0,1761155111,1,0,0,,,,,,,,,90.9,91.2,90.8,1761155237,1761155708,,,,,,,,,,-88,100.0,351,0,5108,0,0,0,0,-24,2.998,0,1.011,0.026,2.998,3,,,0.0,0.18,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
453,1761156900,205011,813260,1,82.0,82.1,81.9,82.0,1761156005,1761156856,84.7,84.7,84.1,1761156848,1761156182,90.8,90.9,1761156036,82.0,81.9,1761156856,78.3,78.3,78.1,1761156005,1761156190,76.9,76.9,76.7,1761156866,1761156190,,3.0,1.47,1761156213,,67,46,360,0.3700000047683716,0.0,0.0,0.0,0.0,1761156013,1,0,0,,,,,,,,,90.8,90.9,90.6,1761156036,1761156856,,,,,,,,,,-88,100.0,352,0,5460,0,0,0,0,14,2.998,0,0.952,0.026,2.998,3,,,0.0,0.177,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
454,1761157800,205011,813260,1,81.8,82.0,81.8,81.9,1761156900,1761157184,85.3,85.3,84.9,1761157771,1761157002,90.5,90.9,1761157102,81.8,81.8,1761157184,78.2,78.4,78.2,1761157779,1761157184,77.0,77.0,76.8,1761157779,1761157184,,2.63,1.45,1761157038,,22,24,46,0.36000001430511475,0.0,0.0,0.0,0.0,1761156905,1,0,0,,,,,,,,,90.5,90.9,90.4,1761157102,1761157184,,,,,,,,,,-88,100.0,351,0,5811,0,0,0,0,19,2.998,0,0.905,0.023,2.998,3,,,0.0,0.176,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
455,1761158700,205011,813260,1,81.8,81.9,81.7,81.7,1761157871,1761158117,84.4,85.7,84.4,1761158283,1761158642,90.2,90.7,1761157871,81.8,81.7,1761158117,78.0,78.4,78.0,1761157871,1761158609,76.6,77.0,76.6,1761157871,1761158650,,6.75,2.57,1761158388,,360,336,293,0.6399999856948853,0.0,0.0,0.0,0.0,1761157807,1,0,0,,,,,,,,,90.2,90.7,90.1,1761157871,1761158609,,,,,,,,,,-88,100.0,351,0,6162,0,0,0,0,4,2.998,0,0.903,0.023,2.998,3,,,0.0,0.174,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
456,1761159600,205011,813260,1,82.2,82.3,81.8,82.1,1761159397,1761158700,84.0,84.3,83.3,1761158846,1761159000,91.1,91.2,1761159397,82.2,81.8,1761158700,78.3,78.3,77.9,1761159397,1761158956,76.9,76.9,76.4,1761159530,1761159018,,9.56,5.63,1761159061,,315,312,1,1.409999966621399,0.0,0.0,0.0,0.0,1761158708,1,0,0,,,,,,,,,91.1,91.2,90.2,1761159397,1761158700,,,,,,,,,,-88,100.0,351,0,6513,0,0,0,0,-7,2.998,0,0.903,0.023,2.998,3,,,0.0,0.178,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
457,1761160500,205011,813260,1,82.2,82.3,82.2,82.2,1761159674,1761159602,83.5,83.9,83.5,1761159666,1761160486,91.0,91.3,1761159674,82.2,82.2,1761159602,78.2,78.4,78.2,1761159674,1761160494,76.7,76.9,76.7,1761159674,1761160494,,5.88,3.24,1761159610,,292,308,293,0.8100000023841858,0.0,0.0,0.0,0.0,1761159610,1,0,0,,,,,,,,,91.0,91.3,91.0,1761159674,1761160494,,,,,,,,,,-88,100.0,352,0,6865,0,0,0,0,15,2.998,0,0.903,0.023,2.998,3,,,0.0,0.179,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
458,1761161400,205011,813260,1,82.4,82.4,82.1,82.3,1761161027,1761160648,80.2,83.4,80.2,1761160537,1761161306,90.4,91.0,1761160514,81.5,81.5,1761161378,77.5,78.2,77.5,1761160514,1761161324,75.7,76.7,75.7,1761160514,1761161324,,13.19,7.67,1761161163,,315,306,319,1.9199999570846558,0.0,0.0,0.0,0.0,1761160501,1,0,0,,,,,,,,,89.6,91.0,89.5,1761160514,1761161378,,,,,,,,,,-88,100.0,351,0,7216,0,0,0,0,-2,2.998,0,0.903,0.023,2.998,3,,,0.0,0.18,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
459,1761162300,205011,813260,1,82.3,82.5,82.2,82.3,1761161416,1761161980,82.3,82.3,80.2,1761162280,1761161511,90.8,90.9,1761161416,81.8,81.4,1761161714,77.9,77.9,77.5,1761161744,1761161519,76.4,76.4,75.7,1761162298,1761161519,,11.44,7.59,1761161944,,292,305,286,1.899999976158142,0.0,0.0,0.0,0.0,1761161403,1,0,0,,,,,,,,,90.3,90.3,89.4,1761162298,1761161580,,,,,,,,,,-88,100.0,351,0,7567,0,0,0,0,-16,2.998,0,0.905,0.026,2.998,3,,,0.0,0.18,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
460,1761163200,205011,813260,1,82.1,82.3,82.0,82.1,1761162300,1761162800,83.2,83.4,82.3,1761162946,1761162331,90.6,90.8,1761162300,82.1,81.7,1761162318,78.0,78.0,77.8,1761162954,1761162800,76.5,76.6,76.3,1761162954,1761162318,,9.25,6.03,1761162354,,315,304,308,1.5099999904632568,0.0,0.0,0.0,0.0,1761162305,1,0,0,,,,,,,,,90.6,90.8,90.0,1761162554,1761162318,,,,,,,,,,-88,100.0,351,0,7918,0,0,0,0,3,2.998,0,0.903,0.026,2.998,3,,,0.0,0.178,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
461,1761164100,205011,813260,1,82.1,82.1,82.0,82.1,1761163210,1761163200,82.2,82.9,81.9,1761163202,1761163664,90.3,90.5,1761163210,82.1,82.0,1761163200,77.7,77.9,77.6,1761163200,1761163456,76.1,76.4,76.0,1761163200,1761163456,,9.06,6.0,1761163548,,315,308,310,1.5,0.0,0.0,0.0,0.0,1761163207,1,0,0,,,,,,,,,90.3,90.5,90.0,1761163210,1761163456,,,,,,,,,,-88,100.0,351,0,8269,0,0,0,0,-6,2.998,0,0.903,0.023,2.998,3,,,0.0,0.178,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
462,1761165000,205011,813260,1,82.1,82.1,82.0,82.0,1761164102,1761164338,82.2,82.5,81.9,1761164125,1761164586,90.3,90.4,1761164133,82.1,82.0,1761164338,77.7,77.8,77.5,1761164133,1761164594,76.1,76.2,75.9,1761164133,1761164594,,8.31,5.22,1761164837,,315,307,304,1.309999942779541,0.0,0.0,0.0,0.0,1761164109,1,0,0,,,,,,,,,90.3,90.4,90.0,1761164133,1761164594,,,,,,,,,,-88,100.0,352,0,8621,0,0,0,0,3,2.998,0,0.903,0.023,2.998,3,,,0.0,0.178,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
463,1761165900,205011,813260,1,82.0,82.1,81.9,82.0,1761165014,1761165311,84.9,84.9,82.5,1761165867,1761165714,90.9,90.9,1761165824,82.0,81.9,1761165311,78.3,78.3,77.6,1761165875,1761165035,77.0,77.0,76.0,1761165875,1761165035,,7.56,4.0,1761165357,,315,328,325,1.0,0.0,0.0,0.0,0.0,1761165001,1,0,0,,,,,,,,,90.9,90.9,90.1,1761165824,1761165311,,,,,,,,,,-88,100.0,351,0,8972,0,0,0,0,5,2.998,0,0.903,0.023,2.998,3,,,0.0,0.177,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
464,1761166800,205011,813260,1,81.2,82.0,81.2,81.6,1761165906,1761166787,87.4,87.4,85.0,1761166790,1761165919,89.5,90.9,1761165926,81.2,81.2,1761166787,78.2,78.4,78.2,1761166234,1761166039,77.1,77.2,76.8,1761166603,1761166039,,5.25,2.88,1761166423,,45,33,38,0.7200000286102295,0.0,0.0,0.0,0.0,1761165914,1,0,0,,,,,,,,,89.5,90.9,89.4,1761165926,1761166787,,,,,,,,,,-88,100.0,351,0,9323,0,0,0,0,17,2.998,0,0.903,0.029,2.998,3,,,0.0,0.173,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
465,1761167700,205011,813260,1,81.0,81.3,81.0,81.1,1761166808,1761167259,87.8,87.9,87.4,1761167251,1761166841,89.0,89.7,1761166808,81.0,81.0,1761167259,78.1,78.3,78.1,1761166808,1761167259,77.0,77.2,77.0,1761166808,1761167331,,4.06,1.55,1761166905,,45,31,37,0.38999998569488525,0.0,0.0,0.0,0.0,1761166805,1,0,0,,,,,,,,,89.0,89.7,89.0,1761166808,1761167331,,,,,,,,,,-88,100.0,351,0,9674,0,0,0,0,35,2.998,0,0.905,0.064,2.998,3,,,0.0,0.168,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
466,1761168600,205011,813260,1,81.0,81.1,80.9,81.0,1761167720,1761168222,88.0,88.0,87.7,1761168584,1761167969,89.0,89.3,1761167833,81.0,80.9,1761168222,78.1,78.2,78.0,1761167833,1761168222,77.1,77.2,76.9,1761167833,1761168222,,3.5,1.4,1761167953,,22,19,25,0.3499999940395355,0.0,0.0,0.0,0.0,1761167707,1,0,0,,,,,,,,,89.0,89.3,88.8,1761167833,1761168222,,,,,,,,,,-88,100.0,352,0,10026,0,0,0,0,5,2.998,0,0.905,0.281,2.998,3,,,0.0,0.167,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
467,1761169500,205011,813260,1,80.9,81.0,80.8,80.9,1761168612,1761169227,87.8,88.0,87.7,1761168686,1761169147,88.8,89.1,1761168612,80.9,80.8,1761169227,78.0,78.2,77.9,1761168612,1761169227,76.9,77.1,76.8,1761168612,1761169227,,6.13,2.79,1761168804,,360,359,12,0.699999988079071,0.0,0.0,0.0,0.0,1761168609,1,0,0,,,,,,,,,88.8,89.1,88.5,1761168612,1761169227,,,,,,,,,,-88,100.0,351,0,10377,0,0,0,0,8,2.998,0,0.903,1.166,2.998,3,,,0.0,0.166,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
468,1761170400,205011,813260,1,80.6,80.9,80.6,80.8,1761169524,1761170190,88.2,88.2,87.8,1761170224,1761169609,88.1,88.8,1761169524,80.6,80.6,1761170190,77.8,78.0,77.7,1761169524,1761170190,76.8,76.9,76.7,1761169524,1761170190,,6.0,3.46,1761169652,,360,11,1,0.8700000047683716,0.0,0.0,0.0,0.0,1761169501,1,0,0,,,,,,,,,88.1,88.8,88.1,1761169524,1761170190,,,,,,,,,,-88,100.0,351,0,10728,0,0,0,0,15,2.998,0,0.938,1.254,2.998,3,,,0.0,0.164,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
469,1761171300,205011,813260,1,80.7,80.7,80.6,80.6,1761170488,1761170406,87.5,88.2,87.5,1761170531,1761171249,88.2,88.4,1761170488,80.7,80.6,1761170406,77.7,77.9,77.7,1761170488,1761170969,76.6,76.9,76.6,1761170488,1761171256,,3.81,1.87,1761171167,,360,18,18,0.4699999988079071,0.0,0.0,0.0,0.0,1761170403,1,0,0,,,,,,,,,88.2,88.4,88.1,1761170488,1761171113,,,,,,,,,,-88,100.0,351,0,11079,0,0,0,0,13,2.998,0,1.169,1.407,2.998,3,,,0.0,0.163,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
470,1761172200,205011,813260,1,80.7,80.8,80.7,80.7,1761171779,1761171308,86.7,87.5,86.7,1761171300,1761172171,88.1,88.4,1761171779,80.7,80.7,1761171308,77.5,77.7,77.5,1761171308,1761172076,76.4,76.6,76.4,1761171308,1761172179,,3.81,1.72,1761172040,,360,360,1,0.4300000071525574,0.0,0.0,0.0,0.0,1761171305,1,0,0,,,,,,,,,88.1,88.4,88.1,1761171779,1761172179,,,,,,,,,,-88,100.0,351,0,11430,0,0,0,0,18,2.998,0,1.512,1.758,2.998,3,,,0.0,0.164,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
471,1761173100,205011,813260,1,80.6,80.7,80.6,80.6,1761172220,1761172497,86.5,86.8,86.3,1761172222,1761172684,87.8,88.1,1761172240,80.6,80.6,1761172497,77.4,77.5,77.3,1761172220,1761172691,76.2,76.4,76.1,1761172240,1761172691,,4.25,2.12,1761172440,,360,11,16,0.5299999713897705,0.0,0.0,0.0,0.0,1761172207,1,0,0,,,,,,,,,87.8,88.1,87.7,1761172240,1761172691,,,,,,,,,,-88,100.0,352,0,11782,0,0,0,0,28,2.998,0,1.705,1.647,2.998,3,,,0.0,0.163,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
472,1761174000,205011,813260,1,81.4,81.4,80.6,81.0,1761173932,1761173112,86.0,86.7,86.0,1761173452,1761173760,89.6,89.7,1761173932,81.4,80.6,1761173112,78.0,78.1,77.4,1761173932,1761173112,76.8,76.8,76.2,1761173932,1761173112,,3.56,2.22,1761173501,,22,14,1,0.550000011920929,0.0,0.0,0.0,0.0,1761173101,1,0,0,,,,,,,,,89.6,89.7,87.8,1761173932,1761173112,,,,,,,,,,-88,100.0,351,0,12133,0,0,0,0,4,2.998,0,2.215,1.541,2.998,3,,,0.0,0.167,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
473,1761174900,205011,813260,1,82.5,82.5,81.5,82.0,1761174844,1761174014,84.8,85.9,84.8,1761174016,1761174887,92.2,92.2,1761174844,82.5,81.5,1761174014,78.8,78.8,78.1,1761174752,1761174014,77.5,77.5,76.9,1761174752,1761174126,,5.19,2.0,1761174882,,360,344,344,0.5,0.0,0.0,0.0,0.0,1761174001,1,0,0,,,,,,,,,92.2,92.2,89.9,1761174844,1761174024,,,,,,,,,,-88,100.0,351,0,12484,0,0,0,0,-45,2.998,0,2.497,2.104,2.998,3,,,0.0,0.177,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
474,1761175800,205011,813260,1,83.6,83.6,82.5,83.1,1761175787,1761174905,82.5,84.4,82.4,1761174990,1761175605,94.3,94.3,1761175787,83.6,82.5,1761174905,79.3,79.3,78.8,1761175787,1761174905,77.7,77.7,77.4,1761175787,1761175254,,5.0,2.3,1761174970,,315,342,337,0.5699999928474426,0.0,0.0,0.0,0.0,1761174913,1,0,0,,,,,,,,,94.3,94.3,92.1,1761175787,1761174905,,,,,,,,,,-88,100.0,351,0,12835,0,0,0,0,-58,2.998,0,2.497,2.142,2.998,3,,,0.0,0.188,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
475,1761176700,205011,813260,1,83.8,83.8,83.5,83.7,1761176258,1761175807,81.4,82.2,80.8,1761175912,1761176117,94.4,94.6,1761176289,83.8,83.5,1761175807,79.1,79.3,78.8,1761176289,1761176125,77.5,77.8,77.1,1761176289,1761176125,,6.13,2.99,1761176417,,315,312,280,0.75,0.0,0.0,0.0,0.0,1761175815,1,0,0,,,,,,,,,94.4,94.6,93.6,1761176289,1761176125,,,,,,,,,,-88,100.0,351,0,13186,0,0,0,0,-80,2.998,0,2.497,2.145,2.998,3,,,0.0,0.194,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
476,1761177600,205011,813260,1,83.9,84.1,83.7,84.0,1761177212,1761176709,79.5,81.4,79.1,1761176732,1761177450,93.9,94.6,1761176802,83.9,83.7,1761176709,78.7,79.3,78.7,1761176802,1761177150,76.9,77.6,76.8,1761176802,1761177468,,6.63,3.29,1761177394,,292,303,300,0.8199999928474426,0.0,0.0,0.0,0.0,1761176707,1,0,0,,,,,,,,,93.9,94.6,93.8,1761176802,1761177150,,,,,,,,,,-88,100.0,352,0,13538,0,0,0,0,-84,2.998,0,2.497,2.145,2.998,3,,,0.0,0.198,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
477,1761178500,205011,813260,1,84.5,84.6,84.0,84.3,1761178308,1761177611,78.2,79.9,78.2,1761177655,1761178475,95.0,95.7,1761178329,84.5,84.0,1761177611,78.9,79.3,78.9,1761178165,1761177611,77.0,77.5,77.0,1761178165,1761178483,,7.19,3.64,1761178396,,315,322,310,0.9100000262260437,0.0,0.0,0.0,0.0,1761177601,1,0,0,,,,,,,,,95.0,95.7,94.2,1761178329,1761177611,,,,,,,,,,-88,100.0,351,0,13889,0,0,0,0,-96,2.998,0,2.497,,2.998,3,,,0.0,0.201,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
478,1761179400,205011,813260,1,84.7,85.0,84.4,84.7,1761178985,1761178503,79.2,79.2,78.4,1761179346,1761178936,95.9,96.4,1761178985,84.7,84.4,1761178503,79.4,79.5,78.8,1761178985,1761178503,77.5,77.6,76.9,1761179098,1761178503,,7.06,3.27,1761179026,,292,311,288,0.8199999928474426,0.0,0.0,0.0,0.0,1761178511,1,0,0,,,,,,,,,95.9,96.4,94.7,1761178985,1761178503,,,,,,,,,,-88,100.0,351,0,14240,0,0,0,0,-100,2.998,0,2.497,2.151,2.998,3,,,0.0,0.205,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
479,1761180300,205011,813260,1,84.2,84.7,84.2,84.4,1761179415,1761180205,80.7,80.7,79.0,1761180166,1761179449,95.2,95.9,1761179415,84.2,84.2,1761180205,79.3,79.5,79.2,1761179918,1761179805,77.6,77.8,77.4,1761179918,1761179456,,7.56,4.01,1761179946,,292,305,301,1.0,0.0,0.0,0.0,0.0,1761179403,1,0,0,,,,,,,,,95.2,95.9,95.1,1761179415,1761179805,,,,,,,,,,-88,100.0,351,0,14591,0,0,0,0,-83,2.998,0,2.494,2.163,2.998,3,,,0.0,0.202,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
480,1761181200,205011,813260,1,84.6,84.7,84.2,84.5,1761180666,1761180307,78.7,81.0,78.4,1761180320,1761180730,95.4,96.1,1761180666,84.6,84.2,1761180307,79.2,79.5,78.8,1761180348,1761180820,77.2,77.8,76.8,1761180502,1761180820,,9.63,5.54,1761181191,,315,312,300,1.3899999856948853,0.0,0.0,0.0,0.0,1761180315,1,0,0,,,,,,,,,95.4,96.1,94.4,1761180666,1761180973,,,,,,,,,,-88,100.0,352,0,14943,0,0,0,0,-68,,0,2.497,2.186,2.998,3,,,0.0,0.203,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
481,1761201000,205011,813260,1,89.9,89.9,89.5,89.8,1761200631,1761200467,70.6,71.1,69.3,1761200357,1761200203,106.1,106.5,1761200631,89.9,89.5,1761200467,81.8,81.9,81.1,1761200631,1761200447,79.1,79.3,78.2,1761200631,1761200447,,13.25,7.61,1761200795,,315,313,321,1.899999976158142,0.0,0.0,0.0,0.0,1761200106,1,0,0,,,,,,,,,106.1,106.5,104.4,1761200631,1761200447,,,,,,,,,,-89,100.0,351,0,2828,0,0,0,0,-178,2.998,0,2.494,2.122,2.998,3,,,0.0,0.258,,900,28800,,,,,,2025-10-24 14:17:57.469381,weatherlink
482,1761201900,205011,813260,1,89.2,90.1,89.2,89.7,1761201082,1761201871,71.1,71.2,69.0,1761201536,1761201126,104.4,106.4,1761201021,89.2,89.2,1761201871,81.3,81.9,81.1,1761201021,1761201379,78.6,79.2,78.2,1761201021,1761201379,,14.0,8.47,1761201838,,315,317,319,2.119999885559082,0.0,0.0,0.0,0.0,1761201018,1,0,0,,,,,,,,,104.4,106.4,104.3,1761201021,1761201379,,,,,,,,,,-89,100.0,352,0,3180,0,0,0,0,-160,2.998,0,2.497,2.145,2.998,3,,,0.0,0.257,,900,28800,,,,,,2025-10-24 14:17:57.469381,weatherlink
483,1761202800,205011,813260,1,89.5,89.6,89.1,89.3,1761202486,1761201912,69.5,72.2,68.6,1761201946,1761202663,104.2,105.1,1761202035,89.5,89.1,1761201912,81.1,81.6,80.7,1761202035,1761202763,78.2,79.1,77.7,1761202035,1761202671,,15.75,8.55,1761202532,,315,309,309,2.140000104904175,0.0,0.0,0.0,0.0,1761201902,1,0,0,,,,,,,,,104.2,105.1,103.4,1761202035,1761202673,,,,,,,,,,-89,100.0,351,0,3531,0,0,0,0,-167,2.998,0,2.497,2.148,2.998,3,,,0.0,0.253,,900,28800,,,,,,2025-10-24 14:17:57.469381,weatherlink
484,1761203700,205011,813260,1,89.3,89.7,89.2,89.4,1761202968,1761203204,70.0,70.0,68.3,1761203688,1761202868,104.0,104.5,1761202866,89.3,89.2,1761203204,81.0,81.1,80.5,1761202866,1761203153,78.2,78.3,77.5,1761202866,1761203153,,13.19,7.44,1761202924,,315,315,344,1.8600000143051147,0.0,0.0,0.0,0.0,1761202801,1,0,0,,,,,,,,,104.0,104.5,103.0,1761202866,1761203153,,,,,,,,,,-89,100.0,351,0,3882,0,0,0,0,-194,2.998,0,2.497,2.163,2.998,3,,,0.0,0.254,,900,28800,,,,,,2025-10-24 14:17:57.469381,weatherlink
485,1761204600,205011,813260,1,89.3,89.4,89.0,89.2,1761204424,1761203983,71.9,71.9,69.6,1761204559,1761203791,105.2,105.5,1761204567,89.3,89.0,1761203983,81.6,81.7,80.7,1761204567,1761203891,79.0,79.1,77.9,1761204567,1761203891,,11.31,6.43,1761204219,,315,312,311,1.6100000143051147,0.0,0.0,0.0,0.0,1761203703,1,0,0,,,,,,,,,105.2,105.5,103.2,1761204567,1761203891,,,,,,,,,,-89,100.0,351,0,4233,0,0,0,0,-176,2.998,0,2.497,2.174,2.998,3,,,0.0,0.252,,900,28800,,,,,,2025-10-24 14:17:57.469381,weatherlink
486,1761205500,205011,813260,1,88.8,89.4,88.7,89.0,1761204608,1761205223,72.3,72.8,71.4,1761204918,1761204764,104.0,105.5,1761204608,88.5,88.4,1761205274,81.3,81.7,81.1,1761204608,1761205244,78.7,79.2,78.5,1761204926,1761205244,,19.0,10.01,1761205051,,315,313,292,2.5,0.0,0.0,0.0,0.0,1761204605,1,0,0,,,,,,,,,103.7,105.5,103.2,1761204608,1761205274,,,,,,,,,,-89,100.0,351,0,4584,0,0,0,0,-162,2.998,0,2.494,2.186,2.998,3,,,0.0,0.25,,900,28800,,,,,,2025-10-24 14:17:57.469381,weatherlink
